object,size,distance,transect,Effort,ele,veg_height,person,lat,lon
1625,1,4.5,TR115,1798.9,357.216278,S,JB,-54.63858498,158.834431
1626,1,4,TR115,1798.9,357.216278,S,JB,-54.63857702,158.834424
1647,1,2.4,TR115,1798.9,288.102081,S,JB,-54.63824501,158.836639
1648,1,2.5,TR115,1798.9,288.102081,S,JB,-54.63824401,158.836636
1645,1,2.2,TR115,1798.9,286.76236,S,JB,-54.63824803,158.83663
1646,1,2.1,TR115,1798.9,288.102081,S,JB,-54.63824401,158.83663
1651,1,4.4,TR115,1798.9,284.706696,S,JB,-54.63824803,158.836774
1649,1,3.5,TR115,1798.9,288.102081,S,JB,-54.63824904,158.836636
1639,1,0.7,TR115,1798.9,315.188599,S,JB,-54.63839496,158.835756
1640,1,0.7,TR115,1798.9,313.661957,S,JB,-54.63837099,158.835801
1637,1,1.9,TR115,1798.9,314.092468,S,JB,-54.63840603,158.835731
1638,1,0.5,TR115,1798.9,315.185242,S,JB,-54.63838901,158.83576
1641,1,6,TR115,1798.9,305.108704,S,JB,-54.63829698,158.835878
1663,1,1.3,TR115,1798.9,277.93161,S,JB,-54.63815399,158.837106
1664,1,0.8,TR115,1798.9,277.93161,S,JB,-54.63815197,158.837111
1661,1,1.3,TR115,1798.9,277.93161,S,JB,-54.638157,158.837095
1662,1,1.5,TR115,1798.9,277.93161,S,JB,-54.63815499,158.837097
1667,1,1.9,TR115,1798.9,275.375488,S,JB,-54.63813596,158.837308
1668,1,1.8,TR115,1798.9,275.375488,S,JB,-54.63813202,158.837315
1665,1,1.3,TR115,1798.9,277.93161,S,JB,-54.63815499,158.837111
1666,1,1.2,TR115,1798.9,275.854065,S,JB,-54.63812599,158.837282
1655,1,2,TR115,1798.9,281.050903,S,JB,-54.63818802,158.836938
1656,1,3.9,TR115,1798.9,281.055115,S,JB,-54.63820696,158.836972
1659,1,2.2,TR115,1798.9,278.403015,S,JB,-54.63815197,158.8371
1660,1,0.6,TR115,1798.9,277.93161,S,JB,-54.638156,158.837088
1551,1,2.2,TR113,1842.2,226.499512,S,JB,-54.648943,158.838514
1552,1,3.4,TR113,1842.2,226.501266,S,JB,-54.64893303,158.838506
1549,1,3.5,TR113,1842.2,226.49498,S,JB,-54.648928,158.838519
1550,1,1.9,TR113,1842.2,226.497513,S,JB,-54.64894703,158.838513
1555,1,2.1,TR113,1842.2,227.858078,S,JB,-54.64893102,158.838288
1556,1,1,TR113,1842.2,206.402512,S,JB,-54.64839701,158.835973
1553,1,2.5,TR113,1842.2,226.505951,S,JB,-54.64893001,158.838492
1554,1,1.5,TR113,1842.2,226.613663,S,JB,-54.64893697,158.838495
1543,1,0.2,TR113,1842.2,227.92337,S,JB,-54.64897896,158.838603
1544,1,1.7,TR113,1842.2,227.92337,S,JB,-54.64899397,158.838607
1541,1,0.4,TR113,1842.2,227.392914,S,JB,-54.64898097,158.838613
1542,1,0.6,TR113,1842.2,227.922272,S,JB,-54.64898399,158.838606
1547,1,3.6,TR113,1842.2,226.492447,S,JB,-54.64893898,158.838544
1548,1,2.7,TR113,1842.2,226.492447,S,JB,-54.648942,158.838524
1545,1,0.6,TR113,1842.2,228.486557,S,JB,-54.64897896,158.838584
1546,1,2.7,TR113,1842.2,227.120728,S,JB,-54.64894501,158.838541
1567,1,5,TR113,1842.2,207.031097,S,JB,-54.64832098,158.835354
1568,1,4,TR113,1842.2,207.03183,S,JB,-54.64831403,158.835345
1565,1,0.8,TR113,1842.2,205.92894,S,JB,-54.64841402,158.835912
1571,1,2.4,TR113,1842.2,205.194702,S,JB,-54.64823297,158.835332
1572,1,4.5,TR113,1842.2,205.688843,S,JB,-54.64821696,158.835319
1559,1,0.8,TR113,1842.2,206.404861,S,JB,-54.64840396,158.835953
1560,1,0.6,TR113,1842.2,206.404861,S,JB,-54.64840597,158.835951
1557,1,0.7,TR113,1842.2,206.404861,S,JB,-54.64840103,158.835958
1558,1,0.2,TR113,1842.2,206.404861,S,JB,-54.64840304,158.835959
1563,1,1.8,TR113,1842.2,206.410477,S,JB,-54.64839701,158.835937
1564,1,1.1,TR113,1842.2,205.92894,S,JB,-54.64841897,158.83592
1561,1,2,TR113,1842.2,206.404861,S,JB,-54.64841402,158.835951
1562,1,0.2,TR113,1842.2,206.410477,S,JB,-54.648396,158.835935
1583,1,3.6,TR113,1842.2,198.1409,S,JB,-54.64784397,158.833483
1584,1,6,TR113,1842.2,198.1409,S,JB,-54.64784598,158.833475
1581,1,3,TR113,1842.2,198.636078,S,JB,-54.64785403,158.833477
1582,1,4.1,TR113,1842.2,198.639679,S,JB,-54.64784296,158.833485
1587,1,5.8,TR113,1842.2,198.145737,S,JB,-54.64785,158.833458
1588,1,6.5,TR113,1842.2,198.145737,S,JB,-54.64784497,158.833455
1586,1,5,TR113,1842.2,198.142715,S,JB,-54.64785302,158.833461
1575,1,2.6,TR113,1842.2,199.152817,S,JB,-54.647936,158.833596
1576,1,3.6,TR113,1842.2,199.15535,S,JB,-54.64794002,158.83359
1573,1,4.8,TR113,1842.2,205.698792,S,JB,-54.64819601,158.835318
1574,1,2.5,TR113,1842.2,205.698792,S,JB,-54.64819903,158.835298
1579,1,2.3,TR113,1842.2,198.625793,S,JB,-54.64787398,158.833474
1580,1,2.2,TR113,1842.2,198.636078,S,JB,-54.64785696,158.833484
1577,1,3.6,TR113,1842.2,199.15535,S,JB,-54.64794497,158.833593
1578,1,3.6,TR113,1842.2,199.157883,S,JB,-54.64794497,158.833569
1599,1,2.3,TR113,1842.2,198.263123,S,JB,-54.64776602,158.832917
1600,1,0.2,TR113,1842.2,197.657104,S,JB,-54.647764,158.832853
1598,1,0.8,TR113,1842.2,198.25972,S,JB,-54.647777,158.832913
1604,1,2.4,TR114,926.43,190.208847,S,JB,-54.64695599,158.832323
1601,1,1,TR113,1842.2,197.662094,S,JB,-54.64775998,158.832847
1602,1,0.3,TR114,926.43,193.233856,S,JB,-54.64714098,158.832406
1591,1,0.9,TR113,1842.2,198.919327,S,JB,-54.64787699,158.833448
1592,1,0.8,TR113,1842.2,198.924225,S,JB,-54.64789803,158.833447
1589,1,3.1,TR113,1842.2,197.645828,S,JB,-54.64785604,158.833458
1590,1,1.6,TR113,1842.2,198.918137,S,JB,-54.64787297,158.833452
1595,1,3,TR113,1842.2,198.932999,S,JB,-54.64790398,158.833427
1596,1,2.9,TR113,1842.2,199.567871,S,JB,-54.64790398,158.83342
1593,1,0.2,TR113,1842.2,198.926071,S,JB,-54.647893,158.833448
1594,1,2.5,TR113,1842.2,198.926071,S,JB,-54.64789996,158.833436
1743,1,1.8,TR115,1798.9,196.559418,S,JB,-54.63452898,158.850265
1744,1,0.5,TR115,1798.9,196.561707,S,JB,-54.63453501,158.850281
1741,1,1.4,TR115,1798.9,199.631927,S,JB,-54.63466602,158.849959
1742,1,1.4,TR115,1798.9,197.622879,S,JB,-54.63455698,158.850272
1747,1,1.2,TR115,1798.9,191.395477,S,JB,-54.63388902,158.851697
1748,1,1.3,TR115,1798.9,191.940765,S,JB,-54.63382297,158.851885
1745,1,0.4,TR115,1798.9,196.030594,S,JB,-54.634518,158.85032
1746,1,1.1,TR115,1798.9,194.981247,S,JB,-54.63447802,158.850424
1736,1,0.2,TR115,1798.9,212.600235,S,JB,-54.63494296,158.849357
1733,1,0.4,TR115,1798.9,213.616699,S,JB,-54.63495503,158.849327
1734,1,0.3,TR115,1798.9,213.616577,S,JB,-54.63495201,158.849326
1739,1,3.1,TR115,1798.9,200.136429,S,JB,-54.63467298,158.849904
1740,1,2.1,TR115,1798.9,200.14064,S,JB,-54.63465697,158.849923
1737,1,1.9,TR115,1798.9,211.522064,S,JB,-54.63493802,158.84935
1759,1,1.4,TR116,1219.6,130.104034,S,PP,-54.60385004,158.890902
1760,1,0.5,TR116,1219.6,154.668686,S,PP,-54.60370101,158.888715
1757,1,1,TR116,1219.6,120.016029,S,PP,-54.60392104,158.891518
1758,1,2.4,TR116,1219.6,120.53495,S,PP,-54.60392799,158.891495
1763,1,2.5,TR116,1219.6,249.622467,S,PP,-54.603253,158.881291
1764,1,2.3,TR116,1219.6,250.79834,S,PP,-54.603253,158.881073
1761,1,2.5,TR116,1219.6,247.944519,S,PP,-54.603254,158.881293
1762,1,2.4,TR116,1219.6,249.653,S,PP,-54.60325099,158.881296
1751,1,0.4,TR115,1798.9,194.685287,S,JB,-54.63301697,158.854137
1752,1,0.7,TR115,1798.9,194.685776,S,JB,-54.63302099,158.85414
1749,1,1.1,TR115,1798.9,191.940765,S,JB,-54.63382197,158.851885
1750,1,0,TR115,1798.9,194.685287,S,JB,-54.633023,158.854128
1755,1,0.2,TR116,1219.6,119.553238,S,PP,-54.60392104,158.891515
1756,1,0.4,TR116,1219.6,119.553238,S,PP,-54.60392204,158.891511
1753,1,0.8,TR115,1798.9,194.685837,S,JB,-54.63301797,158.854122
1754,1,0.1,TR116,1219.6,119.553238,S,PP,-54.60392104,158.891515
1775,1,1.2,TR117,516.56,272.539429,S,PP,-54.60173897,158.878009
1773,1,1.2,TR117,516.56,281.140594,S,PP,-54.60191399,158.877634
1779,1,0.5,TR117,516.56,257.81131,S,PP,-54.60125299,158.879096
1777,1,0.2,TR117,516.56,257.77652,S,PP,-54.60129096,158.879015
1778,1,0.8,TR117,516.56,257.77652,S,PP,-54.60129297,158.879018
1767,1,4.7,TR116,1219.6,270.243317,S,PP,-54.60316398,158.879317
1765,1,3.5,TR116,1219.6,251.934647,S,PP,-54.60326197,158.881037
1766,1,3.6,TR116,1219.6,271.728882,S,PP,-54.60323003,158.879425
1771,1,1.8,TR117,516.56,283.648499,S,PP,-54.60191701,158.877621
1772,1,1.2,TR117,516.56,283.626221,S,PP,-54.60192103,158.877619
1769,1,1.8,TR117,516.56,280.13089,S,PP,-54.60191701,158.877615
1770,1,1.6,TR117,516.56,282.461578,S,PP,-54.60191801,158.877622
1791,1,1.5,TR118,829.73,209.060242,S,PP,-54.598176,158.880942
1792,1,2.7,TR118,829.73,209.0298,S,PP,-54.59819502,158.880896
1790,1,0.8,TR118,829.73,206.47319,S,PP,-54.59823098,158.881016
1795,1,1.2,TR118,829.73,226.38089,S,PP,-54.59707503,158.880092
1796,1,1.8,TR118,829.73,227.640686,S,PP,-54.59707302,158.880086
1793,1,1.2,TR118,829.73,217.583267,S,PP,-54.59769999,158.880529
1783,1,3.5,TR118,829.73,223.706146,S,PP,-54.59953303,158.881963
1784,1,5.8,TR118,829.73,213.14064,S,PP,-54.59849099,158.881134
1781,1,3.5,TR118,829.73,222.597977,S,PP,-54.59954199,158.882042
1782,1,3.3,TR118,829.73,222.597977,S,PP,-54.59953998,158.882038
1787,1,2.5,TR118,829.73,211.018707,S,PP,-54.59842703,158.881159
1788,1,3.5,TR118,829.73,213.073807,S,PP,-54.59842896,158.881105
1785,1,5.3,TR118,829.73,213.023575,S,PP,-54.59848202,158.881131
1786,1,2.3,TR118,829.73,211.086761,S,PP,-54.59843198,158.881155
1679,1,0.1,TR115,1798.9,272.945587,S,JB,-54.63806598,158.837473
1680,1,2.2,TR115,1798.9,272.956085,S,JB,-54.63806799,158.837476
1677,1,1.4,TR115,1798.9,274.347198,S,JB,-54.63806899,158.837459
1678,1,0.1,TR115,1798.9,272.945587,S,JB,-54.63806799,158.837468
1684,1,0.1,TR115,1798.9,274.198212,S,JB,-54.63804804,158.837498
1681,1,2.1,TR115,1798.9,272.959473,S,JB,-54.63807302,158.837482
1671,1,1.2,TR115,1798.9,273.825378,S,JB,-54.63809296,158.837454
1672,1,0.3,TR115,1798.9,274.332581,S,JB,-54.63807997,158.837441
1669,1,0.6,TR115,1798.9,275.457611,S,JB,-54.63809397,158.837408
1670,1,0.7,TR115,1798.9,274.299408,S,JB,-54.63809799,158.837426
1675,1,0.9,TR115,1798.9,274.339386,S,JB,-54.63807402,158.837456
1676,1,1.4,TR115,1798.9,274.343262,S,JB,-54.63806799,158.837448
1673,1,0,TR115,1798.9,274.336212,S,JB,-54.63808098,158.837443
1674,1,1.1,TR115,1798.9,274.336212,S,JB,-54.638085,158.83745
1696,1,5,TR115,1798.9,268.428009,S,JB,-54.63787797,158.838209
1693,1,3.1,TR115,1798.9,271.893555,S,JB,-54.63802599,158.837551
1694,1,3.4,TR115,1798.9,271.896057,S,JB,-54.63803102,158.837558
1699,1,0.3,TR115,1798.9,267.976532,S,JB,-54.63789599,158.838281
1700,1,0.1,TR115,1798.9,266.980133,S,JB,-54.63781703,158.838686
1697,1,1,TR115,1798.9,267.958862,S,JB,-54.63790303,158.838308
1698,1,1.7,TR115,1798.9,267.965485,S,JB,-54.63791602,158.838296
1687,1,0.3,TR115,1798.9,272.536194,S,JB,-54.63803798,158.837502
1688,1,1.4,TR115,1798.9,272.536194,S,JB,-54.63803496,158.837507
1685,1,0.9,TR115,1798.9,273.967346,S,JB,-54.638041,158.837498
1686,1,1.2,TR115,1798.9,273.967346,S,JB,-54.63804603,158.837487
1691,1,1.8,TR115,1798.9,271.880524,S,JB,-54.63803697,158.837524
1692,1,2.8,TR115,1798.9,271.893555,S,JB,-54.63803404,158.837551
1689,1,1.8,TR115,1798.9,271.873505,S,JB,-54.63803102,158.837504
1690,1,2.2,TR115,1798.9,271.876984,S,JB,-54.63803404,158.837518
1711,1,4,TR115,1798.9,252.346573,S,JB,-54.63629404,158.845942
1712,1,4.5,TR115,1798.9,252.348068,S,JB,-54.63629203,158.845932
1709,1,0.7,TR115,1798.9,274.269409,S,JB,-54.637121,158.842699
1710,1,3,TR115,1798.9,252.741501,S,JB,-54.63628197,158.845918
1715,1,4.6,TR115,1798.9,252.359818,S,JB,-54.63627904,158.845966
1716,1,3.2,TR115,1798.9,250.750183,S,JB,-54.63627803,158.845965
1713,1,5,TR115,1798.9,252.358963,S,JB,-54.63628298,158.845957
1714,1,5.2,TR115,1798.9,252.358963,S,JB,-54.63627996,158.845965
1703,1,0.5,TR115,1798.9,268.618408,S,JB,-54.63754504,158.840279
1704,1,1.4,TR115,1798.9,269.242615,S,JB,-54.63754596,158.840274
1701,1,3.3,TR115,1798.9,268.331635,S,JB,-54.63761201,158.839657
1702,1,1.4,TR115,1798.9,267.805664,S,JB,-54.63762098,158.839679
1707,1,0.6,TR115,1798.9,269.689026,S,JB,-54.63754596,158.840273
1708,1,1.4,TR115,1798.9,269.689026,S,JB,-54.63754001,158.840271
1705,1,1.2,TR115,1798.9,269.242615,S,JB,-54.63754596,158.840281
1706,1,0.7,TR115,1798.9,269.689026,S,JB,-54.63754403,158.840269
1727,1,1.4,TR115,1798.9,215.086075,S,JB,-54.63502804,158.849152
1728,1,1.3,TR115,1798.9,215.086075,S,JB,-54.63502603,158.849154
1725,1,1,TR115,1798.9,216.77005,S,JB,-54.63507699,158.849008
1726,1,0.4,TR115,1798.9,216.104385,S,JB,-54.63502804,158.849152
1731,1,0.5,TR115,1798.9,215.259308,S,JB,-54.63501697,158.849184
1732,1,0.6,TR115,1798.9,214.055649,S,JB,-54.63496802,158.849301
1729,1,2,TR115,1798.9,216.464478,S,JB,-54.63502401,158.849145
1730,1,0.4,TR115,1798.9,215.557236,S,JB,-54.63502703,158.849166
1719,1,2.7,TR115,1798.9,238.341675,S,JB,-54.63573304,158.847455
1720,1,0.1,TR115,1798.9,237.836166,S,JB,-54.63571996,158.847449
1717,1,2,TR115,1798.9,239.987732,S,JB,-54.63573799,158.847382
1718,1,0.3,TR115,1798.9,238.902603,S,JB,-54.63572701,158.847392
1723,1,0,TR115,1798.9,233.93364,S,JB,-54.63557999,158.84776
1724,1,1.3,TR115,1798.9,216.77005,S,JB,-54.63507397,158.848982
1721,1,0.2,TR115,1798.9,236.259933,S,JB,-54.63571401,158.847459
1722,1,0.7,TR115,1798.9,237.287674,S,JB,-54.635711,158.847456
2387,1,2.8,TR143,634.95,220.337448,S,PP,-54.75565896,158.805556
2399,1,0.3,TR144,1405.3,171.704391,S,PP,-54.75213404,158.807197
2400,1,0.5,TR144,1405.3,173.266754,S,PP,-54.752142,158.807202
2398,1,0.3,TR144,1405.3,175.413574,S,PP,-54.75212197,158.807202
2403,1,1.4,TR144,1405.3,202.30159,S,PP,-54.75501297,158.809504
2401,1,3.5,TR144,1405.3,169.496109,S,PP,-54.75215298,158.807284
2402,1,1.2,TR144,1405.3,202.299271,S,PP,-54.75502596,158.809499
2389,1,1.6,TR143,634.95,199.534042,S,PP,-54.75311799,158.80657
2390,1,1.1,TR143,634.95,199.534042,S,PP,-54.75311799,158.80657
2416,1,1.3,TR144,1405.3,213.386993,S,PP,-54.75558302,158.810563
2413,1,1.6,TR144,1405.3,212.824585,S,PP,-54.75546299,158.810295
2414,1,2.3,TR144,1405.3,212.824585,S,PP,-54.755464,158.810303
2419,1,2.6,TR144,1405.3,215.928574,S,PP,-54.75566098,158.810938
2420,1,2.4,TR144,1405.3,215.945175,S,PP,-54.75566802,158.810962
2418,1,2,TR144,1405.3,216.796661,S,PP,-54.75567296,158.810904
2407,1,2.8,TR144,1405.3,205.550598,S,PP,-54.75518304,158.809788
2408,1,1.2,TR144,1405.3,207.635666,S,PP,-54.75519704,158.809863
2405,1,1.5,TR144,1405.3,203.406982,S,PP,-54.75503401,158.80949
2406,1,2,TR144,1405.3,203.406982,S,PP,-54.75503401,158.809498
2411,1,1.5,TR144,1405.3,211.164444,S,PP,-54.75533903,158.810125
2412,1,1.8,TR144,1405.3,212.222549,S,PP,-54.75539301,158.810209
2409,1,1.8,TR144,1405.3,210.638168,S,PP,-54.75527801,158.809992
2410,1,2.5,TR144,1405.3,211.148087,S,PP,-54.75531598,158.810015
2429,1,1.6,TR144,1405.3,244.108185,S,PP,-54.75612701,158.811697
2430,1,1.2,TR144,1405.3,241.987213,S,PP,-54.75621401,158.811815
2435,1,1.2,TR145,392.54,316.653473,S,PP,-54.73317702,158.831037
2433,1,0.2,TR145,392.54,316.653137,S,PP,-54.73317401,158.83105
2434,1,1.1,TR145,392.54,316.653473,S,PP,-54.73317099,158.831047
2423,1,4.8,TR144,1405.3,220.362167,S,PP,-54.75575997,158.811012
2424,1,4.8,TR144,1405.3,220.302658,S,PP,-54.75576097,158.811012
2421,1,3.6,TR144,1405.3,219.228241,S,PP,-54.75574496,158.81101
2422,1,3.8,TR144,1405.3,219.229965,S,PP,-54.75574697,158.811012
2427,1,2.4,TR144,1405.3,227.541336,S,PP,-54.755881,158.811308
2428,1,1.2,TR144,1405.3,243.199051,S,PP,-54.75610798,158.81171
2425,1,2.5,TR144,1405.3,220.798065,S,PP,-54.75574899,158.811063
2426,1,2.5,TR144,1405.3,227.914993,S,PP,-54.75585904,158.811271
2320,1,0,TR141,271.92,265.488953,S,JB,-54.77133396,158.814026
2311,1,4.5,TR141,271.92,273.153992,S,JB,-54.77126598,158.813727
2312,1,4.2,TR141,271.92,272.678711,S,JB,-54.77127001,158.813728
2313,1,4,TR141,271.92,272.678711,S,JB,-54.771269,158.813731
2331,1,2.4,TR141,271.92,252.352127,S,JB,-54.77135098,158.814388
2511,1,1.7,TR147,47.877,200.711029,S,PP,-54.718921,158.815915
2512,1,0.3,TR147,47.877,200.723663,S,PP,-54.71891999,158.815867
2509,1,3,TR147,47.877,200.432358,S,PP,-54.71892502,158.815937
2510,1,2.6,TR147,47.877,200.432358,S,PP,-54.71892603,158.815935
2515,1,0,TR147,47.877,201.407166,S,PP,-54.71884497,158.815823
2516,1,1,TR147,47.877,201.865631,T,PP,-54.71885302,158.815815
2513,1,0,TR147,47.877,201.37706,S,PP,-54.71887599,158.815849
2514,1,0.2,TR147,47.877,201.388611,S,PP,-54.71886098,158.815838
2503,1,0.9,TR147,47.877,220.878067,S,PP,-54.72075596,158.81663
2501,1,0.2,TR147,47.877,224.051544,S,PP,-54.72081799,158.816588
2502,1,1.1,TR147,47.877,220.878067,S,PP,-54.72075999,158.81663
2507,1,3,TR147,47.877,199.424377,S,PP,-54.71893701,158.815948
2508,1,3,TR147,47.877,200.432358,S,PP,-54.71892603,158.815941
2505,1,2.4,TR147,47.877,199.384109,S,PP,-54.71897297,158.815988
2506,1,1.5,TR147,47.877,199.42012,S,PP,-54.71893801,158.815958
2527,1,3.6,TR150,1243.2,234.704987,S,PP,-54.72169197,158.815558
2528,1,2.8,TR150,1243.2,235.224945,S,PP,-54.72169097,158.815567
2525,1,3.5,TR150,1243.2,234.157639,S,PP,-54.72169298,158.815555
2526,1,3.6,TR150,1243.2,234.70282,S,PP,-54.72168904,158.815558
2531,1,1.5,TR150,1243.2,237.394638,S,PP,-54.721827,158.815586
2532,1,3.6,TR150,1243.2,237.929565,S,PP,-54.72184301,158.815491
2529,1,1.8,TR150,1243.2,236.900009,S,PP,-54.72179398,158.815553
2530,1,0.6,TR150,1243.2,236.910187,S,PP,-54.721826,158.815568
2519,1,1.2,TR147,47.877,201.983017,T,PP,-54.71868203,158.815624
2520,1,0.7,TR147,47.877,203.092056,T,PP,-54.71866803,158.81562
2517,1,0.2,TR147,47.877,201.938477,T,PP,-54.71878898,158.815708
2518,1,1.5,TR147,47.877,202.49527,T,PP,-54.71873702,158.815673
2523,1,0.5,TR149,384.93,193.66922,T,PP,-54.71868496,158.815254
2524,1,3.5,TR150,1243.2,234.151947,S,PP,-54.72167797,158.815548
2521,1,0.3,TR147,47.877,203.671677,T,PP,-54.71866099,158.815604
2522,1,0.4,TR147,47.877,203.671677,S,PP,-54.718663,158.815611
2543,1,6,TR150,1243.2,238.761444,S,PP,-54.72292897,158.814993
2544,1,6,TR150,1243.2,238.761444,S,PP,-54.72292797,158.814989
2541,1,6.4,TR150,1243.2,238.761444,S,PP,-54.72293199,158.815007
2542,1,6.5,TR150,1243.2,238.761444,S,PP,-54.72293098,158.814994
2547,1,4.8,TR150,1243.2,238.76712,S,PP,-54.72291598,158.815001
2548,1,4.7,TR150,1243.2,238.76712,S,PP,-54.72291799,158.814998
2545,1,5.5,TR150,1243.2,238.76712,S,PP,-54.72291799,158.814998
2546,1,4.8,TR150,1243.2,238.76712,S,PP,-54.72291799,158.814998
2535,1,3.2,TR150,1243.2,236.834976,S,PP,-54.72294004,158.815059
2533,1,2.7,TR150,1243.2,238.501846,S,PP,-54.72294901,158.815076
2534,1,2.8,TR150,1243.2,239.664566,S,PP,-54.72294498,158.815062
2539,1,5.7,TR150,1243.2,238.755798,S,PP,-54.72292202,158.815031
2540,1,6.4,TR150,1243.2,238.755798,S,PP,-54.72292,158.815028
2537,1,4.8,TR150,1243.2,238.725266,S,PP,-54.72293199,158.815046
2538,1,6,TR150,1243.2,238.755798,S,PP,-54.72292101,158.815026
2559,1,2.8,TR150,1243.2,232.377991,S,PP,-54.72328001,158.814794
2560,1,2.4,TR150,1243.2,232.377991,S,PP,-54.723279,158.814794
2558,1,7.8,TR150,1243.2,232.354996,S,PP,-54.72327297,158.814745
2563,1,7,TR150,1243.2,235.596542,S,PP,-54.72330004,158.81489
2564,1,1.8,TR150,1243.2,235.625031,S,PP,-54.72335,158.814824
2561,1,2.4,TR150,1243.2,233.008972,S,PP,-54.72327498,158.814793
2562,1,6.5,TR150,1243.2,235.132828,S,PP,-54.72330096,158.814885
2551,1,3.5,TR150,1243.2,238.216827,S,PP,-54.722934,158.815038
2552,1,3,TR150,1243.2,238.249359,S,PP,-54.72294901,158.815025
2549,1,4.6,TR150,1243.2,238.76712,S,PP,-54.722919,158.815
2550,1,3.5,TR150,1243.2,238.775497,S,PP,-54.72292998,158.815024
2555,1,6.1,TR150,1243.2,232.329224,S,PP,-54.72326299,158.814774
2556,1,6.2,TR150,1243.2,232.338257,S,PP,-54.72326098,158.814748
2554,1,3.9,TR150,1243.2,232.316544,S,PP,-54.72326098,158.814801
2447,1,5.5,TR145,392.54,317.193573,S,PP,-54.73203801,158.82979
2448,1,4,TR145,392.54,318.33197,S,PP,-54.73203197,158.829791
2445,1,4.8,TR145,392.54,316.370941,S,PP,-54.73303403,158.830661
2446,1,2.3,TR145,392.54,316.100525,S,PP,-54.732037,158.82983
2451,1,0.1,TR146,609.68,341.002655,S,PP,-54.73007698,158.825074
2452,1,1.5,TR147,47.877,279.21167,S,PP,-54.72422599,158.818582
2449,1,3.8,TR145,392.54,318.33197,S,PP,-54.73203097,158.829795
2439,1,0.3,TR145,392.54,316.029663,S,PP,-54.73303302,158.830776
2440,1,1.5,TR145,392.54,316.027191,S,PP,-54.73302397,158.83079
2437,1,2.3,TR145,392.54,316.035004,S,PP,-54.73303998,158.830755
2438,1,0.1,TR145,392.54,316.031525,S,PP,-54.73303403,158.83078
2443,1,0.9,TR145,392.54,316.023956,S,PP,-54.73303503,158.830764
2444,1,3.5,TR145,392.54,316.022827,S,PP,-54.73304803,158.830722
2441,1,1.3,TR145,392.54,316.026276,S,PP,-54.73302799,158.830792
2442,1,1.6,TR145,392.54,316.026276,S,PP,-54.73302296,158.830797
2463,1,3.5,TR147,47.877,244.226349,S,PP,-54.72273602,158.817623
2464,1,2.5,TR147,47.877,244.237381,S,PP,-54.72272898,158.817636
2461,1,0.2,TR147,47.877,253.903732,S,PP,-54.72383799,158.81812
2462,1,1.6,TR147,47.877,244.723083,S,PP,-54.72273803,158.817635
2467,1,3.8,TR147,47.877,244.237381,S,PP,-54.72272898,158.817624
2468,1,3.5,TR147,47.877,243.728363,S,PP,-54.72272999,158.817641
2465,1,2.8,TR147,47.877,244.237381,S,PP,-54.72272898,158.817634
2466,1,3.4,TR147,47.877,244.237381,S,PP,-54.72272797,158.817624
2455,1,0.1,TR147,47.877,279.146851,S,PP,-54.72420202,158.818573
2456,1,2.4,TR147,47.877,274.866333,S,PP,-54.72416103,158.818555
2453,1,3.5,TR147,47.877,279.130829,S,PP,-54.72422699,158.818575
2454,1,3.6,TR147,47.877,279.130829,S,PP,-54.72422398,158.818569
2459,1,0.5,TR147,47.877,259.924866,S,PP,-54.72395198,158.818247
2460,1,0.7,TR147,47.877,259.924866,S,PP,-54.723954,158.818243
2457,1,2.4,TR147,47.877,276.043091,S,PP,-54.72415198,158.81851
2458,1,0.5,TR147,47.877,258.761932,S,PP,-54.72395299,158.818251
2479,1,1.2,TR147,47.877,237.974701,S,PP,-54.72198098,158.817293
2480,1,2.1,TR147,47.877,237.984024,S,PP,-54.72196497,158.817277
2477,1,1.7,TR147,47.877,237.985596,S,PP,-54.721985,158.817301
2478,1,1.2,TR147,47.877,237.974701,S,PP,-54.72198199,158.817292
2483,1,2.5,TR147,47.877,238.058655,S,PP,-54.72186003,158.817268
2484,1,3.4,TR147,47.877,227.567657,S,PP,-54.72118696,158.816877
2481,1,1.3,TR147,47.877,238.058655,S,PP,-54.72186003,158.817271
2482,1,2.3,TR147,47.877,238.058655,S,PP,-54.72185802,158.817267
2471,1,0.5,TR147,47.877,245.108047,S,PP,-54.72270601,158.81767
2472,1,1.3,TR147,47.877,245.122284,S,PP,-54.722718,158.817659
2469,1,2.4,TR147,47.877,244.839615,S,PP,-54.72271498,158.817642
2470,1,0.6,TR147,47.877,245.108047,S,PP,-54.72270601,158.81767
2475,1,1.4,TR147,47.877,236.943558,S,PP,-54.72198601,158.817301
2476,1,1.6,TR147,47.877,236.943558,S,PP,-54.72198601,158.817299
2473,1,2.3,TR147,47.877,245.122284,S,PP,-54.72272303,158.817656
2474,1,0.6,TR147,47.877,236.622406,S,PP,-54.72198601,158.817307
2495,1,1,TR147,47.877,226.096268,S,PP,-54.72112804,158.816728
2496,1,1.4,TR147,47.877,227.156708,S,PP,-54.72111496,158.816666
2493,1,0.9,TR147,47.877,226.085938,S,PP,-54.72114396,158.816792
2494,1,0.5,TR147,47.877,226.092834,S,PP,-54.72113801,158.816755
2499,1,1.1,TR147,47.877,227.253571,S,PP,-54.720992,158.816623
2500,1,2.4,TR147,47.877,225.777786,S,PP,-54.72092503,158.816641
2497,1,1.5,TR147,47.877,227.169952,S,PP,-54.721079,158.816693
