join_tr_se,transect,join_sec,lat,lon,ele,time,distance,slope,veg_height,observer,join_ufcm
2090,TR113,A,-54.64905297,158.838899,224.685822,2018-02-09T03:34:09Z,2.1,U,S,JB,5
2090,TR113,A,-54.64909798,158.839147,224.664734,2018-02-09T03:32:47Z,1.7,U,S,JB,5
2090,TR113,A,-54.64897703,158.83871,226.861115,2018-02-09T03:36:07Z,3,D,S,JB,5
2090,TR113,A,-54.64899204,158.838627,227.391891,2018-02-09T03:36:31Z,0.1,F,S,JB,5
2090,TR113,A,-54.64904702,158.838849,225.393814,2018-02-09T03:35:20Z,2,U,S,JB,5
2090,TR113,A,-54.64898097,158.838632,227.391891,2018-02-09T03:36:52Z,1.4,D,S,JB,5
2090,TR113,A,-54.64898198,158.838612,227.392914,2018-02-09T03:37:03Z,0.5,F,S,JB,5
2090,TR113,A,-54.64899003,158.838625,227.391891,2018-02-09T03:36:39Z,0,F,S,JB,5
2090,TR113,A,-54.648986,158.838628,227.391891,2018-02-09T03:36:43Z,0.7,F,S,JB,5
2100,TR113,A,-54.64970903,158.8445,220.106232,2018-02-09T03:17:02Z,1.5,U,S,JB,2
2100,TR113,A,-54.64971003,158.844496,220.106232,2018-02-09T03:17:15Z,3.2,U,S,JB,2
2100,TR113,A,-54.64969997,158.844492,219.568848,2018-02-09T03:16:50Z,1.1,U,S,JB,2
2100,TR113,A,-54.64970701,158.844492,220.106232,2018-02-09T03:16:59Z,1.2,U,S,JB,2
2100,TR113,A,-54.64970601,158.844497,220.653397,2018-02-09T03:17:30Z,2.2,U,S,JB,2
2100,TR113,A,-54.64965597,158.844417,221.207397,2018-02-09T03:17:59Z,1,U,S,JB,2
2100,TR113,A,-54.64970802,158.844496,220.106232,2018-02-09T03:17:22Z,3.2,U,S,JB,2
2100,TR113,A,-54.64970802,158.844495,220.106232,2018-02-09T03:17:27Z,2.9,U,S,JB,2
2101,TR113,A,-54.64971799,158.843515,251.880615,2018-02-09T03:23:18Z,0,U,S,JB,2
2101,TR113,A,-54.64971498,158.843512,253.358002,2018-02-09T03:23:22Z,0.6,U,S,JB,2
2116,TR113,A,-54.64969897,158.843854,243.768661,2018-02-09T03:21:23Z,2.3,U,S,JB,1
2116,TR113,A,-54.64969302,158.843833,244.236374,2018-02-09T03:21:47Z,2.5,U,S,JB,1
2090,TR113,A,-54.64915599,158.839564,221.987411,2018-02-09T03:30:11Z,0.1,U,S,JB,5
2090,TR113,A,-54.649172,158.839567,221.989258,2018-02-09T03:30:17Z,1.6,U,S,JB,5
2102,TR113,A,-54.64925498,158.840358,232.975616,2018-02-09T03:27:22Z,0.5,U,S,JB,2
2090,TR113,A,-54.649159,158.839571,221.515228,2018-02-09T03:30:02Z,1.1,U,S,JB,5
2089,TR113,A,-54.64963803,158.844754,213.44104,2018-02-09T03:12:36Z,1.1,U,S,JB,5
2089,TR113,A,-54.64964499,158.844738,214.096161,2018-02-09T03:12:46Z,0.7,U,S,JB,5
2089,TR113,A,-54.64959797,158.8448,211.374969,2018-02-09T03:11:38Z,5.4,U,S,JB,5
2089,TR113,A,-54.64963702,158.844753,212.92598,2018-02-09T03:12:33Z,1.2,U,S,JB,5
2089,TR113,A,-54.64965597,158.844709,214.540573,2018-02-09T03:13:24Z,2,U,S,JB,5
2089,TR113,A,-54.64964599,158.844678,215.244293,2018-02-09T03:13:36Z,2.5,U,S,JB,5
2089,TR113,A,-54.64963702,158.844744,214.560379,2018-02-09T03:12:54Z,1.4,U,S,JB,5
2089,TR113,A,-54.64962998,158.844713,214.540253,2018-02-09T03:13:07Z,3.3,U,S,JB,5
2089,TR113,A,-54.64965496,158.844691,215.607162,2018-02-09T03:14:08Z,0.5,U,S,JB,5
2089,TR113,A,-54.649661,158.844677,215.607559,2018-02-09T03:14:17Z,1.3,U,S,JB,5
2089,TR113,A,-54.64964801,158.844671,215.120178,2018-02-09T03:13:41Z,2.9,U,S,JB,5
2089,TR113,A,-54.64964499,158.844675,215.607697,2018-02-09T03:13:44Z,3.2,U,S,JB,5
2089,TR113,A,-54.64967399,158.844633,216.182831,2018-02-09T03:14:54Z,0,U,S,JB,5
2100,TR113,A,-54.64968598,158.844569,217.029083,2018-02-09T03:16:12Z,1.5,U,S,JB,2
2089,TR113,A,-54.64967399,158.844647,215.608902,2018-02-09T03:14:28Z,1.8,U,S,JB,5
2075,TR111,A,-54.64955002,158.865132,226.862274,2018-02-09T01:31:51Z,0.6,F,S,JB,2
2075,TR111,A,-54.64957399,158.86511,226.866348,2018-02-09T01:32:23Z,1.1,F,S,JB,2
2074,TR111,A,-54.64928004,158.8651,229.035919,2018-02-09T01:30:50Z,2.4,D,S,JB,2
2075,TR111,A,-54.649547,158.865127,227.372528,2018-02-09T01:31:38Z,0.7,F,S,JB,2
2079,TR112,A,-54.650367,158.861905,255.311737,2018-02-09T01:53:50Z,3.8,U,S,JB,2
2079,TR112,A,-54.650395,158.861741,258.494171,2018-02-09T01:55:10Z,5.4,U,S,JB,2
2079,TR112,A,-54.65038503,158.861925,254.225418,2018-02-09T01:53:15Z,0.6,U,S,JB,2
2079,TR112,A,-54.65037899,158.861919,254.870743,2018-02-09T01:53:26Z,0.4,U,S,JB,2
2081,TR112,A,-54.65037497,158.861033,279.345337,2018-02-09T01:58:40Z,0.6,U,S,JB,2
2120,TR113,A,-54.65002997,158.85871,309.813782,2018-02-09T02:54:52Z,0,U,S,JB,8
2081,TR112,A,-54.65037002,158.861031,277.169586,2018-02-09T01:58:13Z,1,U,S,JB,2
2081,TR112,A,-54.65037002,158.861036,279.052338,2018-02-09T01:58:28Z,0.2,U,S,JB,2
2089,TR113,A,-54.64963099,158.844794,210.892487,2018-02-09T03:11:25Z,3.7,U,S,JB,5
2089,TR113,A,-54.64959998,158.844794,211.374969,2018-02-09T03:11:33Z,5.5,U,S,JB,5
2089,TR113,A,-54.64962697,158.844807,210.889526,2018-02-09T03:11:04Z,3.3,U,S,JB,5
2089,TR113,A,-54.64962797,158.844803,210.889526,2018-02-09T03:11:18Z,3.5,U,S,JB,5
1483,TR084,A,-54.67798596,158.863094,210.091919,2018-01-23T00:13:03Z,1.6,D,S,PP,5
1483,TR084,A,-54.67798596,158.863095,210.01503,2018-01-23T00:13:19Z,0.3,D,S,PP,5
1483,TR084,A,-54.67799501,158.863098,208.456085,2018-01-23T00:12:23Z,1.5,U,S,PP,5
1483,TR084,A,-54.677993,158.863104,208.955658,2018-01-23T00:12:45Z,0.2,U,S,PP,5
1491,TR084,A,-54.67757902,158.863114,211.497818,2018-01-23T00:16:34Z,1.2,D,S,PP,2
1484,TR084,A,-54.67725699,158.86307,216.174911,2018-01-23T00:17:32Z,3.6,D,S,PP,5
1483,TR084,A,-54.67798596,158.863095,210.01503,2018-01-23T00:13:26Z,0.1,D,S,PP,5
1506,TR084,A,-54.67708801,158.863063,214.451874,2018-01-23T00:18:31Z,3.2,U,S,PP,8
1506,TR084,A,-54.67709002,158.863066,213.417923,2018-01-23T00:18:42Z,1.3,U,S,PP,8
1484,TR084,A,-54.67726302,158.863074,217.483582,2018-01-23T00:17:36Z,3.5,D,S,PP,5
1506,TR084,A,-54.67708801,158.863066,209.429321,2018-01-23T00:18:22Z,3,D,S,PP,8
1506,TR084,A,-54.67703101,158.863055,210.345673,2018-01-23T00:21:35Z,0.8,U,S,PP,8
1506,TR084,A,-54.67703302,158.863052,216.336975,2018-01-23T00:21:46Z,2,U,S,PP,8
1506,TR084,A,-54.67703202,158.863052,213.711929,2018-01-23T00:21:17Z,0.9,U,S,PP,8
1506,TR084,A,-54.67703001,158.863063,213.187531,2018-01-23T00:21:27Z,0.3,U,S,PP,8
1481,TR084,A,-54.68043398,158.862827,204.674606,2018-01-23T00:01:17Z,0.5,U,S,PP,5
1481,TR084,A,-54.68043004,158.862823,203.661377,2018-01-23T00:01:43Z,1,U,S,PP,5
1488,TR084,A,-54.68045997,158.862818,206.762421,2018-01-23T00:00:44Z,1.2,U,S,PP,2
1488,TR084,A,-54.68045603,158.862825,205.410217,2018-01-23T00:01:03Z,1.5,U,S,PP,2
1500,TR084,A,-54.68017699,158.862773,201.18837,2018-01-23T00:03:47Z,0.3,U,S,PP,1
1500,TR084,A,-54.68015998,158.862766,201.184738,2018-01-23T00:03:58Z,0.1,U,S,PP,1
1481,TR084,A,-54.68042501,158.862806,205.02774,2018-01-23T00:02:02Z,0.5,U,S,PP,5
1481,TR084,A,-54.68039903,158.862795,203.948196,2018-01-23T00:02:15Z,0.4,U,S,PP,5
1500,TR084,A,-54.68014799,158.862766,202.505051,2018-01-23T00:04:14Z,0.4,U,S,PP,1
1500,TR084,A,-54.68012997,158.862786,202.498444,2018-01-23T00:04:32Z,1.5,U,S,PP,1
1500,TR084,A,-54.68015998,158.862767,201.184738,2018-01-23T00:04:03Z,0.2,U,S,PP,1
1500,TR084,A,-54.68015403,158.86276,202.289276,2018-01-23T00:04:08Z,0.5,U,S,PP,1
1500,TR084,A,-54.68012997,158.862772,199.379303,2018-01-23T00:06:40Z,3.8,U,S,PP,1
1500,TR084,A,-54.68012896,158.862779,200.8759,2018-01-23T00:06:49Z,3.4,U,S,PP,1
1487,TR084,A,-54.68255703,158.86248,233.423874,2018-01-22T23:50:47Z,0.4,D,S,PP,2
1487,TR084,A,-54.68255301,158.862496,235.197845,2018-01-22T23:51:09Z,1.2,D,S,PP,2
1487,TR084,A,-54.68256097,158.862483,235.192551,2018-01-22T23:50:27Z,0,D,S,PP,2
1487,TR084,A,-54.68253801,158.862492,234.81778,2018-01-22T23:52:07Z,1.3,D,S,PP,2
1504,TR084,A,-54.68169596,158.862951,220.734177,2018-01-22T23:55:14Z,1.2,D,S,PP,8
1487,TR084,A,-54.68254002,158.862509,234.862793,2018-01-22T23:51:29Z,2.5,D,S,PP,2
1487,TR084,A,-54.68254002,158.862513,234.854401,2018-01-22T23:51:40Z,2.4,D,S,PP,2
1504,TR084,A,-54.68156202,158.862938,222.229584,2018-01-22T23:56:33Z,1.2,U,S,PP,8
1504,TR084,A,-54.68156101,158.862941,222.229584,2018-01-22T23:56:36Z,1,U,S,PP,8
1504,TR084,A,-54.68164299,158.862879,223.106735,2018-01-22T23:55:54Z,2.2,U,S,PP,8
1488,TR084,A,-54.68048,158.862818,203.687698,2018-01-23T00:00:12Z,1,U,S,PP,2
1488,TR084,A,-54.68047103,158.862821,207.097565,2018-01-23T00:00:27Z,1.2,U,S,PP,2
1504,TR084,A,-54.68128902,158.862918,219.687027,2018-01-22T23:57:31Z,3.1,U,S,PP,8
1504,TR084,A,-54.68128902,158.862911,219.795578,2018-01-22T23:57:34Z,2.8,U,S,PP,8
1469,TR082,A,-54.71051697,158.818187,246.0896,2018-01-22T01:53:28Z,3.8,U,S,JB,8
1469,TR082,A,-54.71051596,158.81819,246.0896,2018-01-22T01:53:30Z,4.2,U,S,JB,8
1469,TR082,A,-54.71051403,158.8182,245.351624,2018-01-22T01:53:13Z,3.5,U,S,JB,8
1469,TR082,A,-54.71051998,158.818185,245.140106,2018-01-22T01:53:25Z,3.7,U,S,JB,8
65,TR083,A,-54.68320001,158.864441,176.970993,2018-01-22T22:53:29Z,1.5,D,S,PP,8
1469,TR082,A,-54.71051596,158.818203,246.0896,2018-01-22T01:53:33Z,3.6,U,S,JB,8
1469,TR082,A,-54.71052703,158.818188,246.083221,2018-01-22T01:53:38Z,3.6,U,S,JB,8
65,TR083,A,-54.68313597,158.863925,186.308517,2018-01-22T23:06:51Z,2.3,D,S,PP,8
65,TR083,A,-54.68311401,158.863923,187.388947,2018-01-22T23:07:27Z,4.4,D,S,PP,8
65,TR083,A,-54.68303204,158.863559,197.706024,2018-01-22T23:22:18Z,4.5,D,S,PP,8
65,TR083,A,-54.68303799,158.863544,201.931641,2018-01-22T23:24:42Z,0.5,U,S,PP,8
1647,TR093,A,-54.59955499,158.854991,280.499786,2018-02-03T07:13:36Z,0.2,U,S,JB,2
1647,TR093,A,-54.59955398,158.854979,280.486786,2018-02-03T07:13:41Z,0.7,U,S,JB,2
1647,TR093,A,-54.59955499,158.854991,280.499786,2018-02-03T07:13:30Z,0,U,S,JB,2
1647,TR093,A,-54.59955197,158.854997,280.486786,2018-02-03T07:14:20Z,0,U,S,JB,2
1647,TR093,A,-54.59955901,158.855006,280.486786,2018-02-03T07:14:31Z,1.6,U,S,JB,2
1647,TR093,A,-54.59955599,158.854981,280.486786,2018-02-03T07:13:43Z,1,U,S,JB,2
1647,TR093,A,-54.59955197,158.854997,280.486786,2018-02-03T07:14:16Z,0.4,U,S,JB,2
1647,TR093,A,-54.59953898,158.855044,280.56543,2018-02-03T07:15:50Z,2.2,U,S,JB,2
1647,TR093,A,-54.59953696,158.855054,280.658722,2018-02-03T07:15:53Z,2.4,U,S,JB,2
1647,TR093,A,-54.59954602,158.855034,279.411591,2018-02-03T07:15:34Z,0.8,U,S,JB,2
1691,TR095,A,-54.605497,158.858989,296.535614,2018-02-03T08:01:00Z,1.2,D,S,JB,2
1691,TR095,A,-54.60550002,158.858999,296.526581,2018-02-03T08:01:05Z,1.1,D,S,JB,2
1647,TR093,A,-54.59954501,158.855047,280.582611,2018-02-03T07:16:24Z,2,U,S,JB,2
1691,TR095,A,-54.60551301,158.858997,296.544128,2018-02-03T08:00:51Z,0.9,D,S,JB,2
1503,TR084,A,-54.67036002,158.866574,121.505707,2018-01-23T00:47:40Z,0.3,D,S,PP,1
1503,TR084,A,-54.67030697,158.866619,119.458755,2018-01-23T00:48:11Z,0.5,D,S,PP,1
1511,TR084,A,-54.67076696,158.866243,141.08638,2018-01-23T00:41:27Z,2.5,D,S,PP,8
1511,TR084,A,-54.67073,158.866259,138.675079,2018-01-23T00:42:11Z,1.5,D,S,PP,8
1511,TR084,A,-54.67075104,158.866244,143.938995,2018-01-23T00:40:48Z,0.8,D,S,PP,8
1511,TR084,A,-54.67076202,158.866245,140.333374,2018-01-23T00:40:58Z,0.5,D,S,PP,8
1511,TR084,A,-54.67060603,158.866343,136.772934,2018-01-23T00:43:29Z,1.2,D,S,PP,8
1511,TR084,A,-54.67059698,158.866331,138.130585,2018-01-23T00:43:32Z,0.4,D,S,PP,8
1511,TR084,A,-54.67072598,158.866277,137.416733,2018-01-23T00:42:28Z,2.3,D,S,PP,8
1511,TR084,A,-54.67060704,158.86634,130.416656,2018-01-23T00:43:18Z,0.1,D,S,PP,8
1511,TR084,A,-54.67057703,158.866334,137.717926,2018-01-23T00:44:32Z,2.4,D,S,PP,8
1511,TR084,A,-54.67058499,158.866412,133.825775,2018-01-23T00:44:54Z,4,D,S,PP,8
1511,TR084,A,-54.670586,158.866359,133.613495,2018-01-23T00:44:05Z,1,D,S,PP,8
1511,TR084,A,-54.67058298,158.866334,129.261734,2018-01-23T00:44:17Z,1.2,D,S,PP,8
1511,TR084,A,-54.67057804,158.866358,132.368362,2018-01-23T00:45:39Z,0.3,D,S,PP,8
1511,TR084,A,-54.67055004,158.866357,130.223221,2018-01-23T00:46:01Z,1.2,D,S,PP,8
1511,TR084,A,-54.67059396,158.866403,132.45459,2018-01-23T00:45:02Z,3.2,D,S,PP,8
1511,TR084,A,-54.67057804,158.866358,132.368362,2018-01-23T00:45:35Z,0,D,S,PP,8
1506,TR084,A,-54.67687997,158.86303,211.122696,2018-01-23T00:22:58Z,1.3,U,S,PP,8
1506,TR084,A,-54.67686396,158.863031,216.098206,2018-01-23T00:23:16Z,1.5,U,S,PP,8
1506,TR084,A,-54.67699598,158.863051,212.973373,2018-01-23T00:22:09Z,0.3,U,S,PP,8
1506,TR084,A,-54.67690302,158.863023,212.124039,2018-01-23T00:22:49Z,2.6,U,S,PP,8
1501,TR084,A,-54.67619299,158.863106,215.744156,2018-01-23T00:25:21Z,1,U,S,PP,1
1501,TR084,A,-54.67615996,158.863134,214.985504,2018-01-23T00:25:53Z,1.8,U,S,PP,1
1511,TR084,A,-54.67096,158.866133,148.636292,2018-01-23T00:38:29Z,1.6,D,S,PP,8
1511,TR084,A,-54.67096101,158.866149,150.137894,2018-01-23T00:38:50Z,1.6,D,S,PP,8
1511,TR084,A,-54.67105597,158.866055,160.342499,2018-01-23T00:36:46Z,2.9,D,S,PP,8
1511,TR084,A,-54.67097098,158.866122,148.904114,2018-01-23T00:37:31Z,0.1,D,S,PP,8
1511,TR084,A,-54.67092404,158.866117,146.444824,2018-01-23T00:39:45Z,0.8,D,S,PP,8
1511,TR084,A,-54.67075699,158.866191,138.564743,2018-01-23T00:40:25Z,3.6,D,S,PP,8
1511,TR084,A,-54.67094097,158.866122,152.334534,2018-01-23T00:39:03Z,0.2,D,S,PP,8
1511,TR084,A,-54.670931,158.866124,151.244339,2018-01-23T00:39:28Z,1,D,S,PP,8
1704,TR096,A,-54.64367799,158.885706,159.832565,2018-02-05T22:53:59Z,0.6,U,S,JB,3
1701,TR096,A,-54.644829,158.885685,176.118286,2018-02-05T22:56:37Z,3.7,U,S,JB,2
1698,TR096,A,-54.643405,158.885727,153.344147,2018-02-05T22:52:19Z,0.1,U,S,JB,2
1704,TR096,A,-54.64367699,158.885711,160.469971,2018-02-05T22:53:56Z,0.9,U,S,JB,3
1701,TR096,A,-54.64484501,158.885634,178.949814,2018-02-05T22:57:19Z,7,F,S,JB,2
1701,TR096,A,-54.64484501,158.885634,178.949814,2018-02-05T22:57:21Z,7.4,F,S,JB,2
1701,TR096,A,-54.64484501,158.885631,174.142593,2018-02-05T22:57:07Z,7.5,F,S,JB,2
1701,TR096,A,-54.64484802,158.88563,179.036591,2018-02-05T22:57:17Z,7.2,F,S,JB,2
1701,TR096,A,-54.64485004,158.885638,177.939331,2018-02-05T22:57:34Z,6.2,F,S,JB,2
1701,TR096,A,-54.64484601,158.88565,177.995193,2018-02-05T22:57:39Z,5,F,S,JB,2
1701,TR096,A,-54.64485196,158.885638,178.9496,2018-02-05T22:57:27Z,6.8,F,S,JB,2
1701,TR096,A,-54.64485004,158.885642,178.9496,2018-02-05T22:57:32Z,6.5,F,S,JB,2
1717,TR098,A,-54.65067898,158.880553,167.582367,2018-02-05T23:49:37Z,1.5,U,S,JB,3
1701,TR096,A,-54.64485699,158.88565,177.928268,2018-02-05T22:57:44Z,5,F,S,JB,2
1721,TR098,A,-54.64896597,158.883042,239.952835,2018-02-05T23:44:04Z,0.1,D,S,JB,8
1692,TR095,A,-54.60659402,158.860289,272.084229,2018-02-03T08:17:28Z,1.5,F,S,JB,2
1692,TR095,A,-54.60658397,158.860298,272.084229,2018-02-03T08:17:34Z,0.1,F,S,JB,2
1692,TR095,A,-54.60659796,158.860286,272.084229,2018-02-03T08:17:10Z,2.7,F,S,JB,2
1692,TR095,A,-54.60659402,158.860291,272.084229,2018-02-03T08:17:19Z,1.5,F,S,JB,2
1692,TR095,A,-54.60656896,158.860336,272.550171,2018-02-03T08:18:09Z,2,F,S,JB,2
1692,TR095,A,-54.60656997,158.86034,271.088837,2018-02-03T08:18:13Z,3.1,F,S,JB,2
1692,TR095,A,-54.60658296,158.86031,271.634369,2018-02-03T08:17:39Z,1.3,F,S,JB,2
1692,TR095,A,-54.60658497,158.860329,272.615784,2018-02-03T08:17:56Z,1.5,F,S,JB,2
1692,TR095,A,-54.60664004,158.860368,271.845215,2018-02-03T08:19:36Z,1.7,F,S,JB,2
1692,TR095,A,-54.60663803,158.860355,271.928619,2018-02-03T08:19:44Z,2.4,F,S,JB,2
1692,TR095,A,-54.60663602,158.860376,271.854767,2018-02-03T08:19:12Z,0,F,S,JB,2
1694,TR096,A,-54.64126401,158.885555,105.508842,2018-02-05T22:45:25Z,0.4,U,S,JB,5
1694,TR096,A,-54.64151496,158.885571,108.724197,2018-02-05T22:47:04Z,1.2,U,S,JB,5
1694,TR096,A,-54.64126199,158.88556,105.508842,2018-02-05T22:45:20Z,0,U,S,JB,5
1690,TR095,A,-54.606014,158.859631,274.804626,2018-02-03T08:10:56Z,2.5,F,S,JB,5
1690,TR095,A,-54.60602003,158.859631,273.632202,2018-02-03T08:10:43Z,1.4,F,S,JB,5
1692,TR095,A,-54.60655899,158.860279,271.199768,2018-02-03T08:14:16Z,0,F,S,JB,2
1692,TR095,A,-54.60655304,158.860279,271.199768,2018-02-03T08:14:22Z,0.7,F,S,JB,2
1692,TR095,A,-54.60658296,158.86026,271.424469,2018-02-03T08:15:01Z,2.5,F,S,JB,2
1692,TR095,A,-54.60658204,158.860243,271.33606,2018-02-03T08:15:21Z,3.8,F,S,JB,2
1692,TR095,A,-54.60657701,158.860272,271.463409,2018-02-03T08:14:44Z,0.8,F,S,JB,2
1692,TR095,A,-54.60657399,158.860274,271.463409,2018-02-03T08:14:47Z,0.9,F,S,JB,2
1692,TR095,A,-54.60658799,158.860273,272.78067,2018-02-03T08:16:57Z,2.8,F,S,JB,2
1692,TR095,A,-54.60658799,158.860278,272.771088,2018-02-03T08:17:00Z,2.5,F,S,JB,2
1692,TR095,A,-54.60658204,158.860244,271.326263,2018-02-03T08:15:27Z,3.8,F,S,JB,2
1692,TR095,A,-54.60658497,158.860265,271.962585,2018-02-03T08:15:49Z,2.9,F,S,JB,2
1691,TR095,A,-54.60550404,158.858968,296.487152,2018-02-03T08:01:23Z,1.6,D,S,JB,2
1691,TR095,A,-54.60550798,158.859001,297.004639,2018-02-03T08:02:35Z,0.6,D,S,JB,2
1691,TR095,A,-54.60549298,158.858977,296.507141,2018-02-03T08:01:16Z,0,D,S,JB,2
1691,TR095,A,-54.60550404,158.858975,296.507141,2018-02-03T08:01:20Z,1.6,D,S,JB,2
1691,TR095,A,-54.60550798,158.859011,294.869873,2018-02-03T08:03:03Z,2.2,D,S,JB,2
1691,TR095,A,-54.60550698,158.859008,294.869873,2018-02-03T08:03:15Z,2,D,S,JB,2
1691,TR095,A,-54.60550899,158.859,296.347839,2018-02-03T08:02:41Z,1.3,D,S,JB,2
1691,TR095,A,-54.60550999,158.859008,295.362854,2018-02-03T08:02:54Z,1.4,D,S,JB,2
1691,TR095,A,-54.60550597,158.859019,294.869873,2018-02-03T08:03:40Z,3.2,D,S,JB,2
1691,TR095,A,-54.60550102,158.859011,294.869873,2018-02-03T08:03:50Z,3.2,D,S,JB,2
1691,TR095,A,-54.60550404,158.85901,294.869873,2018-02-03T08:03:22Z,2.3,D,S,JB,2
1691,TR095,A,-54.60550899,158.859022,294.869873,2018-02-03T08:03:31Z,2.2,D,S,JB,2
1780,TR101,A,-54.66558997,158.866563,132.746658,2018-02-06T02:36:21Z,1.4,D,S,JB,5
1780,TR101,A,-54.66558603,158.866567,132.748718,2018-02-06T02:36:37Z,3.2,D,S,JB,5
1779,TR101,A,-54.66548,158.866342,133.225739,2018-02-06T02:35:29Z,0,D,S,JB,5
1779,TR101,A,-54.66547899,158.866346,132.698639,2018-02-06T02:35:37Z,0.2,D,S,JB,5
1804,TR102,A,-54.62645897,158.871772,228.082718,2018-02-08T02:14:24Z,2,F,S,JB,2
1799,TR102,A,-54.62630097,158.87121,233.150681,2018-02-08T02:16:20Z,0.4,U,S,JB,5
1880,TR102,A,-54.63151501,158.883132,114.587997,2018-02-08T01:30:59Z,0.1,U,S,JB,7
1804,TR102,A,-54.62644204,158.871766,226.794083,2018-02-08T02:14:03Z,0.2,F,S,JB,2
1799,TR102,A,-54.62628496,158.871185,233.624344,2018-02-08T02:16:54Z,1.1,U,S,JB,5
1799,TR102,A,-54.62627297,158.871163,234.100204,2018-02-08T02:18:20Z,0.6,U,S,JB,5
1799,TR102,A,-54.62626702,158.871187,233.641357,2018-02-08T02:16:35Z,1.8,U,S,JB,5
1799,TR102,A,-54.62628203,158.871183,233.62851,2018-02-08T02:16:46Z,1.3,U,S,JB,5
1799,TR102,A,-54.62622402,158.870972,236.643646,2018-02-08T02:19:32Z,1.1,U,S,JB,5
1799,TR102,A,-54.62622603,158.870985,237.186188,2018-02-08T02:19:42Z,0.3,U,S,JB,5
1799,TR102,A,-54.62626602,158.871164,235.167145,2018-02-08T02:18:43Z,1.4,U,S,JB,5
1799,TR102,A,-54.626234,158.870951,236.194046,2018-02-08T02:19:20Z,1.1,U,S,JB,5
1740,TR100,A,-54.65924,158.867887,175.906372,2018-02-06T01:25:59Z,2.1,F,S,JB,5
1758,TR100,A,-54.66180696,158.863061,174.287888,2018-02-06T01:45:24Z,0.3,D,S,JB,3
1740,TR100,A,-54.65921897,158.86791,174.393906,2018-02-06T01:25:10Z,3.3,F,S,JB,5
1740,TR100,A,-54.659239,158.867883,175.887756,2018-02-06T01:25:48Z,3.1,F,S,JB,5
1758,TR100,A,-54.66181702,158.863033,177.464508,2018-02-06T01:46:01Z,0.5,D,S,JB,3
1758,TR100,A,-54.66181601,158.863037,177.464508,2018-02-06T01:46:07Z,1.3,D,S,JB,3
1758,TR100,A,-54.66180604,158.863059,174.282288,2018-02-06T01:45:35Z,1.1,D,S,JB,3
1758,TR100,A,-54.66180403,158.863039,176.841095,2018-02-06T01:45:50Z,1.5,D,S,JB,3
1750,TR100,A,-54.662388,158.862426,157.293839,2018-02-06T01:49:05Z,2.7,D,S,JB,2
1783,TR101,A,-54.663971,158.861962,156.026184,2018-02-06T02:28:16Z,1.6,D,S,JB,2
1758,TR100,A,-54.66183303,158.863045,177.970444,2018-02-06T01:46:29Z,1,D,S,JB,3
1750,TR100,A,-54.66239101,158.862419,154.993942,2018-02-06T01:48:53Z,3.4,D,S,JB,2
1779,TR101,A,-54.66547899,158.866337,133.728119,2018-02-06T02:35:03Z,0.5,D,S,JB,5
1779,TR101,A,-54.66547798,158.866342,133.225739,2018-02-06T02:35:20Z,0.5,D,S,JB,5
1777,TR101,A,-54.66419304,158.86257,149.181778,2018-02-06T02:29:53Z,0.3,D,S,JB,5
1779,TR101,A,-54.66527296,158.865818,140.122147,2018-02-06T02:33:52Z,1.4,D,S,JB,5
1734,TR099,A,-54.65510597,158.874265,170.508698,2018-02-06T00:40:51Z,0.7,D,S,JB,8
1736,TR099,A,-54.65519104,158.87421,173.705795,2018-02-06T00:41:31Z,0.9,D,S,JB,6
1734,TR099,A,-54.65503799,158.874328,170.694611,2018-02-06T00:39:29Z,0.1,U,S,JB,8
1729,TR099,A,-54.65543504,158.874015,172.731644,2018-02-06T00:42:56Z,3.3,D,S,JB,5
1737,TR099,A,-54.65559497,158.873788,171.373444,2018-02-06T00:43:38Z,0.3,D,S,JB,6
1736,TR099,A,-54.65520001,158.874213,173.712463,2018-02-06T00:41:41Z,2.4,D,S,JB,6
1729,TR099,A,-54.65541299,158.874015,172.721741,2018-02-06T00:42:30Z,1.6,D,S,JB,5
1739,TR100,A,-54.65638001,158.872964,179.877335,2018-02-06T01:04:30Z,1.2,U,S,JB,5
1740,TR100,A,-54.65913297,158.868063,172.800644,2018-02-06T01:21:31Z,3,D,S,JB,5
1737,TR099,A,-54.65559597,158.873746,171.387192,2018-02-06T00:43:53Z,3.8,U,S,JB,6
1732,TR099,A,-54.65563503,158.873625,170.235397,2018-02-06T00:44:22Z,7,U,S,JB,2
1740,TR100,A,-54.65922198,158.867929,174.380447,2018-02-06T01:25:02Z,1.8,F,S,JB,5
1740,TR100,A,-54.65921503,158.867921,174.389648,2018-02-06T01:25:06Z,2.8,F,S,JB,5
1740,TR100,A,-54.65917404,158.86799,173.39122,2018-02-06T01:23:52Z,2.4,D,S,JB,5
1740,TR100,A,-54.65919097,158.867986,174.777664,2018-02-06T01:24:21Z,2.7,D,S,JB,5
1728,TR099,A,-54.653702,158.875709,148.957748,2018-02-06T00:33:27Z,0.3,U,S,JB,5
1710,TR098,A,-54.65346303,158.875902,148.478821,2018-02-05T23:57:59Z,2.1,U,S,JB,5
1710,TR098,A,-54.65347904,158.875921,148.478851,2018-02-05T23:58:24Z,0.1,U,S,JB,5
1728,TR099,A,-54.65372002,158.87573,149.974823,2018-02-06T00:34:21Z,2.6,U,S,JB,5
